date,T_Occupancy,T_time
20-04-2022,1,23:15:34
20-04-2022,1,23:16:38
20-04-2022,1,23:17:04
20-04-2022,1,23:17:22
20-04-2022,1,23:17:43
20-04-2022,1,23:19:02
20-04-2022,1,23:19:33
20-04-2022,1,23:21:31
20-04-2022,1,23:21:47
21-04-2022,1,12:18:13
21-04-2022,1,12:18:29
21-04-2022,1,12:18:46
21-04-2022,1,12:19:04
21-04-2022,1,12:19:20
22-04-2022,2,9:22:22
22-04-2022,1,9:22:47
22-04-2022,2,9:23:12
22-04-2022,2,9:23:31
22-04-2022,1,9:23:49
22-04-2022,1,8:49:15
22-04-2022,1,8:49:43
22-04-2022,1,8:51:21
22-04-2022,0,8:51:44
22-04-2022,1,8:52:51
22-04-2022,1,8:53:10
22-04-2022,1,8:53:46
22-04-2022,2,9:06:16
22-04-2022,1,9:06:45
22-04-2022,2,9:07:42
22-04-2022,1,9:08:05
22-04-2022,2,9:10:49
22-04-2022,1,9:11:11
22-04-2022,1,18:14:54
22-04-2022,0,18:15:04
23-04-2022,2,8:51:05
23-04-2022,0,8:51:08
23-04-2022,1,8:52:46
23-04-2022,0,8:52:56
23-04-2022,4,13:03:21
23-04-2022,3,13:04:20
23-04-2022,5,13:30:10
23-04-2022,4,13:30:25
23-04-2022,3,14:39:14
23-04-2022,1,14:39:51
23-04-2022,1,14:40:08
23-04-2022,2,14:40:11
23-04-2022,5,14:45:49
23-04-2022,2,14:45:59
23-04-2022,3,14:46:45
23-04-2022,3,14:47:08
23-04-2022,3,14:47:47
23-04-2022,1,14:53:20
23-04-2022,0,14:54:07
23-04-2022,1,14:54:32
23-04-2022,1,14:54:50
23-04-2022,3,14:54:58
23-04-2022,1,14:55:10
23-04-2022,3,14:55:33
23-04-2022,1,14:55:36
23-04-2022,1,14:55:54
23-04-2022,2,14:55:59
23-04-2022,1,14:56:56
23-04-2022,2,14:57:02
23-04-2022,2,14:57:39
23-04-2022,2,14:58:00
23-04-2022,0,14:58:19
23-04-2022,3,15:05:07
23-04-2022,2,15:05:31
23-04-2022,2,15:07:04
23-04-2022,3,15:07:22
23-04-2022,3,15:07:45
23-04-2022,2,15:07:56
23-04-2022,2,15:37:09
23-04-2022,2,15:37:23
23-04-2022,2,19:57:49
23-04-2022,2,19:58:16
23-04-2022,1,19:58:37
23-04-2022,2,20:01:04
23-04-2022,2,20:01:36
23-04-2022,2,20:01:45
23-04-2022,1,20:04:45
23-04-2022,1,20:05:01
23-04-2022,2,20:05:45
23-04-2022,0,20:06:56
23-04-2022,1,20:22:39
23-04-2022,1,20:22:53
23-04-2022,3,20:23:15
23-04-2022,3,20:23:40
23-04-2022,2,20:24:04
23-04-2022,3,20:24:47
23-04-2022,2,20:25:08
23-04-2022,2,3:01:49
23-04-2022,1,3:02:17
23-04-2022,1,8:06:57
23-04-2022,1,8:07:33
23-04-2022,1,14:43:10
23-04-2022,0,14:43:39
23-04-2022,1,15:10:55
23-04-2022,3,15:11:28
23-04-2022,2,15:17:45
23-04-2022,1,15:18:01
23-04-2022,1,15:18:19
23-04-2022,1,15:18:39
23-04-2022,1,15:18:43
25-04-2022,5,12:34:23
25-04-2022,2,12:35:42
25-04-2022,3,12:36:51
25-04-2022,2,12:38:33
25-04-2022,3,12:40:16
25-04-2022,3,12:40:56
25-04-2022,1,13:10:24
25-04-2022,1,13:10:43
25-04-2022,1,13:11:04
25-04-2022,1,13:11:24
25-04-2022,0,13:12:52
25-04-2022,3,13:32:12
25-04-2022,4,13:32:39
25-04-2022,3,13:33:12
25-04-2022,3,13:34:24
25-04-2022,2,13:34:46
25-04-2022,3,13:36:08
25-04-2022,2,13:36:35
25-04-2022,2,13:37:54
25-04-2022,1,13:38:01
25-04-2022,2,14:07:42
25-04-2022,1,14:07:58
25-04-2022,2,14:10:04
25-04-2022,1,14:10:06
25-04-2022,1,14:10:25
25-04-2022,1,14:10:43
25-04-2022,2,14:10:47
25-04-2022,2,14:10:59
25-04-2022,1,14:11:01
25-04-2022,2,14:11:41
25-04-2022,0,14:11:41
25-04-2022,2,14:11:57
25-04-2022,3,14:11:57
25-04-2022,1,14:12:13
25-04-2022,1,14:12:22
25-04-2022,2,14:13:00
25-04-2022,4,14:13:07
25-04-2022,4,14:24:41
25-04-2022,2,14:24:54
25-04-2022,2,16:10:21
25-04-2022,2,16:13:12
25-04-2022,3,16:17:50
25-04-2022,1,16:17:51
25-04-2022,1,16:37:27
25-04-2022,4,16:37:33
25-04-2022,4,16:40:42
25-04-2022,0,16:40:48
25-04-2022,3,16:43:01
25-04-2022,1,16:43:13
25-04-2022,3,16:43:20
25-04-2022,3,16:43:35
25-04-2022,5,16:56:44
25-04-2022,2,16:57:26
25-04-2022,4,16:58:45
25-04-2022,2,16:59:20
25-04-2022,5,17:09:23
25-04-2022,1,17:09:27
25-04-2022,5,17:09:42
25-04-2022,2,17:10:40
25-04-2022,4,17:13:06
25-04-2022,2,17:13:26
25-04-2022,3,17:21:54
25-04-2022,2,17:22:05
25-04-2022,2,17:22:10
25-04-2022,1,17:22:32
25-04-2022,4,17:23:40
25-04-2022,3,17:24:01
25-04-2022,2,17:26:18
25-04-2022,4,17:26:22
25-04-2022,3,17:26:46
25-04-2022,1,17:32:45
25-04-2022,4,17:34:18
25-04-2022,3,17:48:44
25-04-2022,3,17:48:53
25-04-2022,5,17:54:34
25-04-2022,2,17:54:45
25-04-2022,4,18:11:21
25-04-2022,3,18:12:42
25-04-2022,3,18:13:29
25-04-2022,0,18:13:31
25-04-2022,3,18:16:24
25-04-2022,1,18:16:35
25-04-2022,2,18:17:25
25-04-2022,3,18:17:30
25-04-2022,1,18:18:04
25-04-2022,3,18:18:08
25-04-2022,3,18:23:48
25-04-2022,1,18:25:03
25-04-2022,3,18:26:04
25-04-2022,3,18:28:08
25-04-2022,0,23:00:08
25-04-2022,0,23:00:09
27-04-2022,3,11:44:14
27-04-2022,2,11:44:14
27-04-2022,3,11:44:44
27-04-2022,1,11:44:52
27-04-2022,4,11:46:21
27-04-2022,3,11:46:39
27-04-2022,4,11:46:42
27-04-2022,1,11:46:49
27-04-2022,3,11:49:18
27-04-2022,0,11:49:54
27-04-2022,4,11:50:03
27-04-2022,2,11:50:11
27-04-2022,2,11:55:45
27-04-2022,4,11:57:14
27-04-2022,3,12:00:55
27-04-2022,5,12:01:16
27-04-2022,4,12:01:21
27-04-2022,4,12:01:38
27-04-2022,2,12:06:52
27-04-2022,1,12:07:12
27-04-2022,2,12:08:31
27-04-2022,1,12:08:57
27-04-2022,3,12:10:52
27-04-2022,2,12:11:29
27-04-2022,1,7:00:43
27-04-2022,1,7:01:18
27-04-2022,1,9:21:43
27-04-2022,0,9:22:16
27-04-2022,2,9:34:12
27-04-2022,1,9:34:44
27-04-2022,0,9:35:06
27-04-2022,1,10:00:33
27-04-2022,2,10:01:02
27-04-2022,3,12:08:01
27-04-2022,2,12:08:31
28-04-2022,2,9:20:52
28-04-2022,1,9:20:57
28-04-2022,2,12:02:38
28-04-2022,4,12:02:51
28-04-2022,1,12:49:47
28-04-2022,7,12:49:57
28-04-2022,1,12:50:07
28-04-2022,5,12:50:14
28-04-2022,3,14:26:16
28-04-2022,2,14:26:23
28-04-2022,3,14:26:38
28-04-2022,1,14:27:02
28-04-2022,1,14:28:05
28-04-2022,3,14:28:05
28-04-2022,3,14:32:21
28-04-2022,4,14:32:41
28-04-2022,3,14:33:54
28-04-2022,0,14:34:21
28-04-2022,2,14:37:51
28-04-2022,3,14:38:14
28-04-2022,3,14:38:39
28-04-2022,0,14:38:52
28-04-2022,2,14:41:46
28-04-2022,4,14:41:52
28-04-2022,2,14:49:31
28-04-2022,3,14:49:43
28-04-2022,3,14:49:49
28-04-2022,4,14:49:52
28-04-2022,1,15:06:51
28-04-2022,1,15:07:13
28-04-2022,2,15:07:18
28-04-2022,1,15:07:31
28-04-2022,4,15:07:35
28-04-2022,2,19:08:07
28-04-2022,1,19:08:47
28-04-2022,4,19:09:43
28-04-2022,0,19:09:46
28-04-2022,2,19:13:40
28-04-2022,2,19:14:14
28-04-2022,1,19:16:53
28-04-2022,4,19:31:24
28-04-2022,2,19:31:50
28-04-2022,2,19:32:56
28-04-2022,1,19:34:24
28-04-2022,1,20:46:52
28-04-2022,1,20:47:34
28-04-2022,1,11:16:20
28-04-2022,1,11:16:50
28-04-2022,5,15:23:46
28-04-2022,4,15:23:48
28-04-2022,4,15:25:59
28-04-2022,5,15:26:07
28-04-2022,4,15:26:19
28-04-2022,3,15:26:50
28-04-2022,4,15:27:13
28-04-2022,4,15:27:34
28-04-2022,1,15:27:56
28-04-2022,3,16:08:45
28-04-2022,2,16:08:52
28-04-2022,2,17:23:13
28-04-2022,1,17:24:18
28-04-2022,3,19:42:23
28-04-2022,2,19:43:43
28-04-2022,2,19:43:53
28-04-2022,3,19:49:44
28-04-2022,6,19:50:07
01-05-2022,2,8:45:43
01-05-2022,2,8:46:10
01-05-2022,1,8:46:32
01-05-2022,1,8:48:49
01-05-2022,1,8:49:11
02-05-2022,1,9:40:26
02-05-2022,5,9:40:26
02-05-2022,1,9:40:50
02-05-2022,5,9:40:53
02-05-2022,1,9:13:33
02-05-2022,4,9:13:37
02-05-2022,1,9:14:00
02-05-2022,2,9:14:13
02-05-2022,1,9:14:45
02-05-2022,3,9:15:01
02-05-2022,2,9:20:30
02-05-2022,4,9:20:42
02-05-2022,2,9:21:01
02-05-2022,4,9:21:05
02-05-2022,1,9:22:03
02-05-2022,7,9:22:04
02-05-2022,2,14:44:58
02-05-2022,3,14:45:01
02-05-2022,2,14:46:27
02-05-2022,3,14:46:32
02-05-2022,1,14:47:29
02-05-2022,2,14:47:35
02-05-2022,1,14:49:37
02-05-2022,1,14:49:45
02-05-2022,2,14:52:42
02-05-2022,1,14:52:46
03-05-2022,1,8:58:19
03-05-2022,3,8:58:25
03-05-2022,1,9:00:42
03-05-2022,4,9:00:45
03-05-2022,1,22:25:28
03-05-2022,1,22:25:53
03-05-2022,1,22:26:54
03-05-2022,1,22:27:21
03-05-2022,2,22:27:45
03-05-2022,1,22:28:05
03-05-2022,1,22:28:35
03-05-2022,2,22:45:43
03-05-2022,1,22:45:53
03-05-2022,2,22:46:06
03-05-2022,3,22:46:34
03-05-2022,3,22:46:59
03-05-2022,2,22:47:20
03-05-2022,1,23:06:42
03-05-2022,0,23:06:43
03-05-2022,1,23:07:01
03-05-2022,1,23:07:08
04-05-2022,2,2:41:14
04-05-2022,1,2:41:44
04-05-2022,1,9:05:30
04-05-2022,1,9:05:41
04-05-2022,1,9:17:14
04-05-2022,1,9:17:47
04-05-2022,5,10:05:02
04-05-2022,3,10:05:30
04-05-2022,2,4:46:19
04-05-2022,2,4:46:44
04-05-2022,1,4:47:21
04-05-2022,2,4:54:05
04-05-2022,1,4:54:31
04-05-2022,3,6:52:58
04-05-2022,2,6:53:18
04-05-2022,3,6:59:39
04-05-2022,2,7:00:03
04-05-2022,2,7:09:03
04-05-2022,1,7:09:24
04-05-2022,2,8:14:16
04-05-2022,1,8:14:36
04-05-2022,1,8:20:16
04-05-2022,1,8:20:39
04-05-2022,1,8:21:27
04-05-2022,1,8:21:56
04-05-2022,1,8:31:12
04-05-2022,1,8:31:43
04-05-2022,1,8:33:10
04-05-2022,2,8:33:33
04-05-2022,1,8:35:00
04-05-2022,1,8:35:27
04-05-2022,1,8:41:51
04-05-2022,1,8:42:16
04-05-2022,2,8:48:26
04-05-2022,1,8:48:31
04-05-2022,2,8:48:59
04-05-2022,2,8:49:21
04-05-2022,1,8:50:30
04-05-2022,2,8:50:37
04-05-2022,1,8:51:43
04-05-2022,1,8:51:44
04-05-2022,2,8:52:09
04-05-2022,0,8:52:30
04-05-2022,1,8:53:04
04-05-2022,0,8:53:27
04-05-2022,1,8:56:39
04-05-2022,1,8:57:03
04-05-2022,4,9:09:39
04-05-2022,0,9:09:43
04-05-2022,2,9:10:40
04-05-2022,1,9:10:53
04-05-2022,5,10:40:39
04-05-2022,3,10:40:59
04-05-2022,4,10:55:18
04-05-2022,4,10:55:38
04-05-2022,3,10:56:04
04-05-2022,1,11:17:44
04-05-2022,1,11:18:15
06-05-2022,4,12:05:40
06-05-2022,4,12:05:42
06-05-2022,6,12:40:14
06-05-2022,2,12:40:15
06-05-2022,6,13:13:10
06-05-2022,0,13:14:10
06-05-2022,6,14:14:12
06-05-2022,4,14:14:38
06-05-2022,4,14:17:59
06-05-2022,2,14:18:19
06-05-2022,6,14:35:58
06-05-2022,5,14:36:27
06-05-2022,5,13:28:46
06-05-2022,2,13:28:46
06-05-2022,5,14:41:42
06-05-2022,1,14:41:53
06-05-2022,5,14:42:06
06-05-2022,0,14:42:06
06-05-2022,4,20:17:28
06-05-2022,2,20:17:57
06-05-2022,4,20:21:32
06-05-2022,4,20:21:55
06-05-2022,4,20:22:14
06-05-2022,0,20:22:39
07-05-2022,3,3:14:34
07-05-2022,3,3:14:59
07-05-2022,2,3:15:19
07-05-2022,2,4:19:14
07-05-2022,1,4:19:43
07-05-2022,4,8:33:43
07-05-2022,1,8:33:44
07-05-2022,2,9:00:14
07-05-2022,2,9:00:33
07-05-2022,4,11:49:03
07-05-2022,3,11:49:40
07-05-2022,3,15:21:38
07-05-2022,3,15:21:38
07-05-2022,4,17:02:58
07-05-2022,2,17:03:10
07-05-2022,1,17:53:38
07-05-2022,4,17:53:57
07-05-2022,2,18:00:21
07-05-2022,1,18:00:29
07-05-2022,4,18:02:12
07-05-2022,3,18:02:40
07-05-2022,2,18:02:41
07-05-2022,3,18:03:02
07-05-2022,2,18:03:12
07-05-2022,1,18:04:30
07-05-2022,2,18:04:46
07-05-2022,1,18:04:50
07-05-2022,2,18:04:56
07-05-2022,2,18:05:25
07-05-2022,3,18:05:46
07-05-2022,4,18:05:46
07-05-2022,2,18:05:49
07-05-2022,2,18:06:11
07-05-2022,3,18:06:33
07-05-2022,0,18:06:50
07-05-2022,2,18:06:56
07-05-2022,2,18:07:06
07-05-2022,3,18:14:45
07-05-2022,4,18:14:52
07-05-2022,2,18:44:41
07-05-2022,1,18:44:45
07-05-2022,2,18:45:03
07-05-2022,3,18:46:03
07-05-2022,5,19:27:19
07-05-2022,3,19:27:40
07-05-2022,2,20:19:13
07-05-2022,1,20:19:34
07-05-2022,2,20:23:32
07-05-2022,3,20:23:58
07-05-2022,2,20:24:45
07-05-2022,3,20:38:23
07-05-2022,2,20:38:47
07-05-2022,1,20:39:09
07-05-2022,1,20:40:41
07-05-2022,2,20:41:07
07-05-2022,3,20:51:26
07-05-2022,2,20:51:42
07-05-2022,2,21:34:54
07-05-2022,2,21:35:30
07-05-2022,2,21:49:03
07-05-2022,1,21:49:42
07-05-2022,3,3:28:57
07-05-2022,3,3:29:18
07-05-2022,2,3:29:41
07-05-2022,2,5:15:50
07-05-2022,2,5:15:55
07-05-2022,3,5:48:13
07-05-2022,2,5:48:13
07-05-2022,3,8:39:01
07-05-2022,1,8:39:09
07-05-2022,3,8:44:18
07-05-2022,1,8:44:47
07-05-2022,1,8:45:02
07-05-2022,1,8:45:28
07-05-2022,2,8:45:53
07-05-2022,2,8:45:54
07-05-2022,2,13:39:08
07-05-2022,4,13:39:23
07-05-2022,6,15:55:37
07-05-2022,3,15:55:49
07-05-2022,1,17:00:51
07-05-2022,1,17:01:20
07-05-2022,4,19:26:25
07-05-2022,3,19:26:56
07-05-2022,3,21:04:16
07-05-2022,2,21:04:28
08-05-2022,2,9:36:24
08-05-2022,1,9:36:26
08-05-2022,2,9:39:44
08-05-2022,2,9:39:51
08-05-2022,1,9:47:53
08-05-2022,2,9:48:10
08-05-2022,2,13:24:56
08-05-2022,1,13:25:08
09-05-2022,3,23:09:52
09-05-2022,2,23:10:13
09-05-2022,2,23:11:05
09-05-2022,4,23:11:11
09-05-2022,3,23:11:35
09-05-2022,4,23:11:40
09-05-2022,3,23:11:59
09-05-2022,6,23:12:04
09-05-2022,4,23:29:01
09-05-2022,3,23:29:22
09-05-2022,2,8:50:54
09-05-2022,3,8:50:57
09-05-2022,2,8:51:33
09-05-2022,2,8:51:55
09-05-2022,1,8:52:09
09-05-2022,1,8:52:29
09-05-2022,2,8:52:39
09-05-2022,2,8:52:56
09-05-2022,1,8:53:00
09-05-2022,1,8:53:43
09-05-2022,1,8:54:15
09-05-2022,2,8:56:10
09-05-2022,2,8:56:15
09-05-2022,1,8:56:42
09-05-2022,3,8:56:56
09-05-2022,2,8:57:11
09-05-2022,2,8:57:16
09-05-2022,1,9:01:04
09-05-2022,2,9:01:07
09-05-2022,1,15:37:27
09-05-2022,4,15:37:40
09-05-2022,3,15:39:46
09-05-2022,6,15:39:53
09-05-2022,2,15:40:10
09-05-2022,5,15:40:16
09-05-2022,2,15:42:47
09-05-2022,4,15:43:10
09-05-2022,2,15:55:48
09-05-2022,4,15:55:52
09-05-2022,3,16:00:19
09-05-2022,3,16:00:31
09-05-2022,2,16:32:15
09-05-2022,2,16:32:20
09-05-2022,2,16:35:55
09-05-2022,6,16:36:05
09-05-2022,1,16:44:27
09-05-2022,0,16:44:35
09-05-2022,1,16:44:59
09-05-2022,2,16:45:00
09-05-2022,1,16:45:42
09-05-2022,2,16:45:46
09-05-2022,1,16:46:04
09-05-2022,2,16:46:08
09-05-2022,2,16:46:27
09-05-2022,1,16:46:49
09-05-2022,2,16:54:47
09-05-2022,3,16:54:50
09-05-2022,1,17:06:12
09-05-2022,0,17:06:44
09-05-2022,1,17:15:09
09-05-2022,3,17:15:33
09-05-2022,3,23:14:26
09-05-2022,1,23:14:28
09-05-2022,3,23:14:50
09-05-2022,2,23:14:57
10-05-2022,2,3:54:57
10-05-2022,3,3:54:59
10-05-2022,3,4:27:45
10-05-2022,2,4:27:49
10-05-2022,3,4:39:24
10-05-2022,3,4:40:00
10-05-2022,2,4:42:15
10-05-2022,5,4:42:32
10-05-2022,3,5:12:01
10-05-2022,2,5:12:28
10-05-2022,2,5:47:09
10-05-2022,4,5:47:12
10-05-2022,3,6:13:41
10-05-2022,3,6:13:53
10-05-2022,1,6:52:04
10-05-2022,4,6:52:13
10-05-2022,2,9:21:15
10-05-2022,4,9:21:20
10-05-2022,2,9:22:36
10-05-2022,3,9:22:39
10-05-2022,1,9:23:01
10-05-2022,2,9:23:25
10-05-2022,1,16:15:07
10-05-2022,2,16:15:36
10-05-2022,1,16:16:05
10-05-2022,1,16:16:06
10-05-2022,2,16:16:16
10-05-2022,1,16:16:31
10-05-2022,1,16:17:00
10-05-2022,3,16:17:15
10-05-2022,1,16:25:25
10-05-2022,2,16:25:30
10-05-2022,1,16:26:27
10-05-2022,1,16:26:53
10-05-2022,4,16:27:11
10-05-2022,2,16:27:18
10-05-2022,3,16:28:44
10-05-2022,3,16:36:38
10-05-2022,6,16:36:43
10-05-2022,3,16:38:21
10-05-2022,3,16:38:31
10-05-2022,2,16:38:48
10-05-2022,8,16:38:53
10-05-2022,2,16:39:11
10-05-2022,8,16:39:17
10-05-2022,2,16:40:43
10-05-2022,4,16:40:46
10-05-2022,3,16:41:16
10-05-2022,5,16:41:19
10-05-2022,3,16:41:59
10-05-2022,5,16:42:11
10-05-2022,2,16:44:21
10-05-2022,5,16:44:27
10-05-2022,2,16:46:57
10-05-2022,6,16:47:15
10-05-2022,2,16:47:37
10-05-2022,6,16:47:56
10-05-2022,1,16:48:10
10-05-2022,5,16:48:29
10-05-2022,1,16:48:38
10-05-2022,6,16:49:17
10-05-2022,1,16:53:19
10-05-2022,4,16:53:29
10-05-2022,2,17:23:02
10-05-2022,5,17:23:22
10-05-2022,1,17:43:53
10-05-2022,3,17:44:23
10-05-2022,3,18:24:11
10-05-2022,2,18:24:51
10-05-2022,2,18:25:13
10-05-2022,1,18:25:47
10-05-2022,2,19:07:01
10-05-2022,3,19:07:05
10-05-2022,3,19:08:53
10-05-2022,2,19:09:15
10-05-2022,3,19:09:28
10-05-2022,4,19:15:09
10-05-2022,1,19:15:42
10-05-2022,1,19:21:06
10-05-2022,1,19:21:17
10-05-2022,3,19:26:00
10-05-2022,2,19:26:23
10-05-2022,2,19:27:10
10-05-2022,1,19:27:28
10-05-2022,1,19:27:36
10-05-2022,1,19:28:01
10-05-2022,2,19:57:22
10-05-2022,2,19:57:26
10-05-2022,2,20:18:51
10-05-2022,1,20:19:03
10-05-2022,3,20:34:52
10-05-2022,3,20:35:18
10-05-2022,1,20:35:24
10-05-2022,3,21:10:16
10-05-2022,2,21:10:44
10-05-2022,2,21:34:34
10-05-2022,2,21:35:30
10-05-2022,3,21:41:43
10-05-2022,3,21:41:58
10-05-2022,2,21:42:32
10-05-2022,2,21:42:39
10-05-2022,1,21:43:05
10-05-2022,0,21:43:05
10-05-2022,2,21:44:42
10-05-2022,2,21:46:02
10-05-2022,2,3:59:12
10-05-2022,3,3:59:24
10-05-2022,1,8:49:57
10-05-2022,3,8:50:11
10-05-2022,1,8:50:19
10-05-2022,0,8:50:41
10-05-2022,2,15:32:36
10-05-2022,1,15:33:03
10-05-2022,3,16:42:33
10-05-2022,4,16:43:18
10-05-2022,2,16:56:15
10-05-2022,5,16:56:41
10-05-2022,2,21:09:19
10-05-2022,2,21:09:43
10-05-2022,3,21:10:16
10-05-2022,2,21:48:17
10-05-2022,2,21:48:42
10-05-2022,0,21:49:14
10-05-2022,2,22:14:57
10-05-2022,2,22:15:09
11-05-2022,2,9:22:23
11-05-2022,1,9:22:35
11-05-2022,2,8:39:16
11-05-2022,2,8:39:18
11-05-2022,1,8:53:04
11-05-2022,2,8:53:29
11-05-2022,4,9:09:36
11-05-2022,2,9:10:09
11-05-2022,1,9:10:36
11-05-2022,1,9:11:43
11-05-2022,3,9:11:44
11-05-2022,1,9:27:59
11-05-2022,5,9:28:10
11-05-2022,1,9:28:38
11-05-2022,5,9:28:41
11-05-2022,2,9:29:08
11-05-2022,4,9:29:22
11-05-2022,1,9:29:34
11-05-2022,5,9:29:37
11-05-2022,2,9:42:05
11-05-2022,2,9:42:29
12-05-2022,2,9:25:37
12-05-2022,1,9:25:38
12-05-2022,1,9:26:25
12-05-2022,2,9:26:32
12-05-2022,2,9:29:27
12-05-2022,3,9:29:38
12-05-2022,1,9:34:55
12-05-2022,1,9:35:19
12-05-2022,1,9:35:33
12-05-2022,1,9:35:57
12-05-2022,2,8:40:27
12-05-2022,3,8:40:28
12-05-2022,1,8:41:54
12-05-2022,1,8:42:25
12-05-2022,1,8:42:54
12-05-2022,1,8:44:10
12-05-2022,1,8:44:10
12-05-2022,1,8:47:27
12-05-2022,1,8:47:35
12-05-2022,1,8:54:46
12-05-2022,1,8:55:15
12-05-2022,2,9:01:26
12-05-2022,3,9:01:31
12-05-2022,1,9:03:07
12-05-2022,1,9:03:35
12-05-2022,2,9:04:00
12-05-2022,1,9:04:16
12-05-2022,1,9:44:44
12-05-2022,1,9:44:49
13-05-2022,2,9:48:12
13-05-2022,1,9:48:23
13-05-2022,2,11:25:55
13-05-2022,1,11:25:58
13-05-2022,1,11:27:14
13-05-2022,3,11:27:28
13-05-2022,2,11:28:37
13-05-2022,2,11:28:48
13-05-2022,3,11:29:23
13-05-2022,0,11:29:30
13-05-2022,2,11:29:51
13-05-2022,1,11:29:58
13-05-2022,2,11:30:30
13-05-2022,2,11:30:56
13-05-2022,2,11:31:11
13-05-2022,1,11:31:19
13-05-2022,1,11:32:42
13-05-2022,2,11:32:59
13-05-2022,1,11:33:11
13-05-2022,1,11:33:17
13-05-2022,1,11:33:38
13-05-2022,0,11:33:54
13-05-2022,2,11:34:04
13-05-2022,1,11:34:27
13-05-2022,2,11:34:31
13-05-2022,0,11:34:36
13-05-2022,2,11:35:06
13-05-2022,1,11:35:31
13-05-2022,2,11:35:57
13-05-2022,4,11:36:18
13-05-2022,1,11:39:55
13-05-2022,5,11:40:00
13-05-2022,1,9:10:52
13-05-2022,2,9:10:56
13-05-2022,1,9:11:26
13-05-2022,2,9:11:27
13-05-2022,1,9:13:58
13-05-2022,1,9:14:04
13-05-2022,2,9:28:24
13-05-2022,0,9:28:33
13-05-2022,2,9:28:49
13-05-2022,2,9:29:15
13-05-2022,1,9:29:43
14-05-2022,2,9:21:18
14-05-2022,2,9:21:56
14-05-2022,3,9:22:02
14-05-2022,1,12:29:27
14-05-2022,1,12:29:34
14-05-2022,1,12:29:54
14-05-2022,0,12:29:59
14-05-2022,1,8:59:26
14-05-2022,2,8:59:30
14-05-2022,2,9:08:38
14-05-2022,2,9:09:01
14-05-2022,1,9:10:12
14-05-2022,4,9:10:13
14-05-2022,1,9:11:05
14-05-2022,5,9:11:08
